         worklat	       value	     chindex	     chlabel	        bini	        binlabel	       ERPset
  [300.0  500.0]	       15.80	          58	          P2	          55	neu_L_F_ons_crit	sub13erps_RIDE
  [300.0  500.0]	       18.78	          59	          P6	          55	neu_L_F_ons_crit	sub13erps_RIDE
  [300.0  500.0]	       15.15	          60	         PO7	          55	neu_L_F_ons_crit	sub13erps_RIDE
  [300.0  500.0]	       15.70	          61	         PO3	          55	neu_L_F_ons_crit	sub13erps_RIDE
  [300.0  500.0]	       16.89	          62	         POz	          55	neu_L_F_ons_crit	sub13erps_RIDE
  [300.0  500.0]	       16.94	          63	         PO4	          55	neu_L_F_ons_crit	sub13erps_RIDE
  [300.0  500.0]	       16.71	          64	         PO8	          55	neu_L_F_ons_crit	sub13erps_RIDE
  [300.0  500.0]	       -5.83	          65	        EOG1	          55	neu_L_F_ons_crit	sub13erps_RIDE
  [300.0  500.0]	       -4.14	          66	        EOG2	          55	neu_L_F_ons_crit	sub13erps_RIDE
  [300.0  500.0]	       -1.04	          67	         GSR	          55	neu_L_F_ons_crit	sub13erps_RIDE
  [300.0  500.0]	       17.82	          68	         FCz	          55	neu_L_F_ons_crit	sub13erps_RIDE
  [300.0  500.0]	       -5.27	           1	         Fp1	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.46	           2	         Fp2	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -2.84	           3	          F7	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -3.95	           4	          F3	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.55	           5	          Fz	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.81	           6	          F4	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -3.79	           7	          F8	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -3.62	           8	         FC5	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -5.38	           9	         FC1	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -5.07	          10	         FC2	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.11	          11	         FC6	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.38	          12	          T7	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.77	          13	          C3	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.41	          14	          Cz	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.89	          15	          C4	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -3.04	          16	          T8	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.54	          17	         TP9	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.69	          18	         CP5	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -5.09	          19	         CP1	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -5.07	          20	         CP2	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -3.86	          21	         CP6	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        1.52	          22	        TP10	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -5.10	          23	          P7	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -5.44	          24	          P3	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -5.23	          25	          Pz	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.67	          26	          P4	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -3.59	          27	          P8	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.70	          28	         PO9	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -6.03	          29	          O1	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -5.69	          30	          Oz	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.98	          31	          O2	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -3.65	          32	        PO10	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -2.76	          33	         AF7	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.10	          34	         AF3	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -3.58	          35	         AF4	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.49	          36	         AF8	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -3.77	          37	          F5	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.45	          38	          F1	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -3.87	          39	          F2	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -3.85	          40	          F6	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -3.67	          41	         FT9	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -2.60	          42	         FT7	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -3.92	          43	         FC3	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.47	          44	         FC4	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -3.58	          45	         FT8	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -3.37	          46	        FT10	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.79	          47	          C5	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.67	          48	          C1	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -5.21	          49	          C2	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.80	          50	          C6	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.27	          51	         TP7	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.81	          52	         CP3	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -5.05	          53	         CPz	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.56	          54	         CP4	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.57	          55	         TP8	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -4.24	          56	          P5	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -5.52	          57	          P1	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -5.65	          58	          P2	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -3.81	          59	          P6	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -5.09	          60	         PO7	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -6.12	          61	         PO3	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -5.32	          62	         POz	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -5.02	          63	         PO4	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -3.70	          64	         PO8	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.20	          65	        EOG1	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.91	          66	        EOG2	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.35	          67	         GSR	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -3.62	          68	         FCz	          43	neu_H_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        3.25	           1	         Fp1	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        3.19	           2	         Fp2	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        2.07	           3	          F7	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.06	           4	          F3	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.53	           5	          Fz	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.64	           6	          F4	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        0.95	           7	          F8	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        0.74	           8	         FC5	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.53	           9	         FC1	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.29	          10	         FC2	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        0.21	          11	         FC6	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.19	          12	          T7	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.53	          13	          C3	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.31	          14	          Cz	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.60	          15	          C4	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        0.98	          16	          T8	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.23	          17	         TP9	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.81	          18	         CP5	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.49	          19	         CP1	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.79	          20	         CP2	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        0.09	          21	         CP6	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        0.23	          22	        TP10	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        0.09	          23	          P7	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.26	          24	          P3	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.97	          25	          Pz	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.09	          26	          P4	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.44	          27	          P8	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.25	          28	         PO9	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.65	          29	          O1	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.41	          30	          Oz	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.82	          31	          O2	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.02	          32	        PO10	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        2.78	          33	         AF7	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        0.54	          34	         AF3	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        0.07	          35	         AF4	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        2.10	          36	         AF8	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        2.50	          37	          F5	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.54	          38	          F1	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.42	          39	          F2	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        0.86	          40	          F6	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        4.28	          41	         FT9	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        3.70	          42	         FT7	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.18	          43	         FC3	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.41	          44	         FC4	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        0.77	          45	         FT8	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        0.60	          46	        FT10	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        0.70	          47	          C5	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.45	          48	          C1	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.32	          49	          C2	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        0.09	          50	          C6	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        0.15	          51	         TP7	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.65	          52	         CP3	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.39	          53	         CPz	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.69	          54	         CP4	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.79	          55	         TP8	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        0.12	          56	          P5	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.44	          57	          P1	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.27	          58	          P2	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.09	          59	          P6	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.43	          60	         PO7	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.75	          61	         PO3	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.37	          62	         POz	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.60	          63	         PO4	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.47	          64	         PO8	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        0.14	          65	        EOG1	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.15	          66	        EOG2	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        1.49	          67	         GSR	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.33	          68	         FCz	          47	neu_H_F_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        1.84	           1	         Fp1	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        6.52	           2	         Fp2	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        0.42	           3	          F7	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        0.29	           4	          F3	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.50	           5	          Fz	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.34	           6	          F4	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.40	           7	          F8	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.56	           8	         FC5	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.56	           9	         FC1	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.79	          10	         FC2	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.81	          11	         FC6	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.68	          12	          T7	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.51	          13	          C3	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.47	          14	          Cz	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.41	          15	          C4	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.22	          16	          T8	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	        0.65	          17	         TP9	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.59	          18	         CP5	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.87	          19	         CP1	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.71	          20	         CP2	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.64	          21	         CP6	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.66	          22	        TP10	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.54	          23	          P7	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -2.24	          24	          P3	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -1.25	          25	          Pz	          51	neu_L_T_ons_crit	sub14erps_RIDE
  [300.0  500.0]	       -0.78	          26	          P4	          51	neu_L_T_ons_crit	sub14erps_RIDE
